0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.4114921347232825,0.3343883533447527,1.3396408547503151,1.849162736246857,0.6769208616546318,-0.9744923136580148,-4.503109051518481,0.28007310701605337,-1.5492662257866026,-1.5304528434724545,2.080453004831689,-2.643535027796022,2.61620727468035,1.3579878980749625,3.4376581180583283,-2.4291261454659794,1.4442621624298875,-1.0386731968142928,-1.3891261105264743,-0.4710793861942404,1.0
-4.601187320227276,-0.9490326429259133,-0.9727555848543425,-0.6696930235496901,-0.42970163962847685,-0.8192353710019807,1.6029054999468797,-2.2385708131557265,-2.0765117248787,-3.997920179909356,3.5173026199575457,3.265699637831585,-0.5547535140420592,1.3557668973488024,-7.238928288867424,0.7994639384599664,0.5740622676270575,3.0105131204822966,15.188331718599917,-0.5543538783189232,1.0
-0.4939914553615715,-0.6890803746342273,-3.4094167536304063,1.988700880146149,-2.1397060346409074,2.464858187812323,2.5979106912464847,-3.4345644883779065,0.8038332329495124,-3.835979903016656,5.323253232827353,-1.2626886966609399,-2.422439612108392,-0.7117786808313822,-14.602320022946692,-4.5745049801121125,-0.6845158098992845,3.2243417333660234,10.91723949605651,0.33445298112284805,1.0
-0.4720702518160693,0.9053026644927403,2.579386119980068,-0.7625960545482917,1.6634946545669913,-0.2614144134741747,3.6645985183414322,0.7146022583227658,-3.5696778419504507,-2.1414579369475746,-2.7802430835472722,1.622841191030374,-3.1714372426271864,-2.571432202845184,-4.296170121401772,0.2009269650114197,-2.982958255187496,0.7896289503527851,1.476749296379346,2.586797728460271,0.0
-1.6758476129271962,2.0786431911343937,2.7250856567154242,4.4891794647974,-2.513531362861034,-4.444593102348766,5.375091293895545,0.370581050584182,-1.533840935901222,0.5727853400884182,-0.5524062616200971,-0.3446136951726674,-0.35695635060791586,-2.4369651335426603,-1.3554059604637516,0.924798989906763,0.9451190976736226,-0.39368287256708756,-2.124828716634411,-2.0293485419299286,0.0
2.815975558049994,1.4756185576612166,3.2071334790860075,-4.3650640667832565,0.9744389509189784,3.3764253953173613,4.454070111005422,-2.4824425501093685,-3.783420329705063,-0.35983412355939837,0.358164349790423,1.6406085331927223,-0.9321124799781438,-5.146372322686683,-7.2826804486602885,-1.1920139321298544,0.3918003084510915,-0.3712813685539069,6.183001852010643,0.7405406840942219,0.0
-0.02328838523109944,0.20285792386956292,0.4493886752440106,-2.5644837862911625,1.0399835891847686,-3.700508283138893,3.4848631921145037,3.552860463569272,3.7263166791264397,0.8182343564576628,-2.7870421721382224,-2.1224914689079166,0.46312198034762975,2.08066262634169,2.878112796084267,-0.011091499673184457,0.6222734871976707,2.0568214253895523,2.0302124837353897,-2.026076373144204,0.0
-0.761899876617056,1.0299178993675218,0.09129740813821563,0.2946455139395261,0.5807739079175328,0.7695090817605912,-5.245667315499434,-0.7033943761344241,-0.01368920572475707,-0.6049017210431067,0.13426946069750412,-0.3139738492645956,-0.05417356879222113,0.5062520700989881,2.2079085632216198,0.05929240102411182,2.8450681584860127,0.7223094535599928,-2.5602652667541497,0.48781734399753895,0.0
-1.480843303201911,1.718300202967539,1.4038103426204773,-2.128631591053791,0.23468954379776474,2.736896394373878,2.0047188290551223,-0.7803368976906528,2.3232018488656037,-3.4203062513376077,-1.5506143123201899,2.4339677080615942,-0.39921411319041256,-2.79112689182894,-7.37495929113883,1.7223280665870195,-0.15979601030259127,-1.988355274673225,0.49930077308148024,-0.8966852867797068,0.0
-1.3549212250028226,-0.39785047634466253,-1.333554986045092,0.37228420941182727,-2.281238080157082,0.11189738287834206,2.680900195840684,-0.41434700641212663,0.4471737389792465,-1.031889844231769,4.382285822707848,0.6188243018974662,-0.9777409538514771,-2.898807418471284,-4.699528374928608,0.6223962577879851,-0.34451167810525296,-0.35324183843562107,7.306179775999485,-2.277689342089462,1.0
-0.24279629701706862,-3.9917348431888744,0.8451820187731229,-2.9203375948446193,-0.7695725651445937,-1.0118714246006966,-2.299902390771219,-4.398240935553153,-1.7760285894579715,0.44562372128626193,-0.8816661164037443,3.6927441376428143,1.2618163997828127,-1.2204095254247425,-0.6268574574886382,-0.02929152046360095,0.2259815953151474,2.4542345943306048,5.356020124272491,0.10492643375415511,1.0
1.0966541608966773,-0.501139383205544,-1.529729756322903,2.3853926777211356,-5.027780505670155,1.576770994727508,-1.589074378910421,-2.273722207155086,0.7745562931145358,-0.5305014476219909,-0.07869475132807446,0.24894234206821098,-1.037757279280846,-2.243349924048494,-1.9629336665714574,-2.641892409436499,2.096674799072164,-1.3074328181462995,-6.4650225252547004,2.0069228361770146,1.0
0.03504903830661199,5.882454580701294,-1.375057305260857,-1.9172408016785205,4.552191040831687,-0.25953750311554313,3.592825774069702,-3.027863957585514,-1.2268959348271946,-3.8351034830693456,-5.15766321223987,-1.1335057900336474,-1.91550935101227,5.029967313270482,-5.93444517946563,-3.0474220492896156,-0.09940577794462424,-4.07991093350265,-3.4626579244080133,-0.76108280400163,0.0
-0.7493742625259381,1.0724059407495645,0.09797106315481852,5.90104434829922,1.6366679259634525,-1.5815077752538538,-3.34476575633572,3.505310376572565,1.0936370236544128,4.377494768082157,-0.2651810020120694,2.087698685684955,-0.211426026457455,-3.594678748291648,12.252932111976072,2.1362682098776196,2.985287447834706,-0.2740885384209186,-9.676112888278015,3.634889438555541,0.0
-4.664898416436212,0.7643359776766507,-1.3132305204975656,1.7137147770025987,-3.887851163610535,-0.705452392962035,2.210951365002329,2.608892767088151,0.25996059076650835,-1.2442718903318122,-1.014901746520974,0.39839170917981215,0.38189864950667984,3.0764771637788977,0.6497918059203522,0.8123888965617909,0.4854109231820214,-0.36112191877673694,-0.36088528862114544,1.5680069347197056,1.0
-2.915770682037343,-2.8493693404986695,3.758702791515759,-1.7524450574155979,-5.118608265080065,-2.362034878948605,0.4484447034875,3.1216176334494925,0.8430428247922475,2.3345089551542104,4.226602005535703,-2.839755781958402,-3.514499272186898,2.2262566363614904,3.4982064186888904,3.7284115108017,-2.721202471537617,-5.192153201723296,-8.66536667218367,0.23200521482375458,1.0
-1.4485506254064164,0.7632019844922308,4.805963229684828,4.106052123856784,-1.4288788714190408,-4.978960678145268,6.30017929642122,2.5247295911136005,-2.0201711683169323,-1.7480111843397843,-5.354888677587011,1.7590135288771145,-1.6779047967143719,-0.7919790482725613,-1.0793360757146617,0.8512867160318498,-0.9737483844494427,2.4021832998120405,-3.7964343786327217,4.7679581885244176,0.0
-4.592154754958727,0.9512924338381643,-0.5676991283577781,-5.017935270672321,2.983141685342739,-1.2813052721018585,1.1174326507644734,-0.9360563123363344,-5.012833990381292,1.153728172428865,1.718160155703869,0.8708477745808915,-3.2659108249602764,0.1820961593884889,-4.04085312387917,-1.7679656564066195,-3.6610165847273652,1.7069116404456417,9.141837245586274,0.5834277961856058,1.0
0.13281031917140318,-2.191453410210081,-2.256633037630706,-2.047449588683012,-1.928367658666856,-4.254143196330288,0.8217896350904363,1.883926623071427,-3.2201025570615407,-1.3320098055262988,4.2201829600524485,6.650418100133429,1.2146336733634726,-5.510261180303493,5.956438583192914,3.644578500859472,0.9209484924736009,1.1423385240972022,16.75163804018292,-3.985210967297754,1.0
-1.196177536249969,4.178870896715084,-2.2008355024307633,-3.531046536366704,3.1923995625117776,-2.8855609450618163,2.640605145772089,3.101872793724013,2.8930240913233933,-0.03183578447334301,-4.614192409276374,1.171044182616,-1.0978982429827249,3.8398739700845343,-6.091378157611752,-4.333147280249719,-2.5858656827137136,3.1087051332960502,-1.412197063245129,-0.32474539149684745,0.0
0.025550439610442455,2.6868787029219967,-1.4652000071213276,1.4924225178301538,5.017544704123093,2.2250205883528515,-2.7679839170297935,1.7529460827834844,-0.16581121757652362,5.716531773796773,-3.1630887378679984,3.049400451218565,-0.894743726354696,2.107238662563155,2.149608986863706,4.63802467100442,-3.3302665985622584,6.39707068339692,-5.989923245469698,4.03200634804753,0.0
-3.8360883392291183,1.648962181945488,-0.6862930536211223,-1.2187318505326337,2.3248075297165256,-0.7080801508186189,-2.290608448383045,6.973752896355935,3.267740180323461,1.1197722522981892,-2.361581159763536,1.6047101312676615,3.8519975882413946,-2.029136229023406,3.947107081083108,-0.3836464288761784,-1.7161200071063782,4.3799008957422885,2.680555220136203,0.6834634943085105,0.0
-2.6453677502928126,-2.4064305204282115,3.7862592511483983,2.3633277381027282,-3.076957736870012,-4.276165583299383,2.8529149195443626,1.6641172042885375,0.2265320658366392,-2.1175199529533413,0.38819021991801916,-2.584291873880301,-1.376917288735162,0.6092238437600854,-5.205158277576887,-1.2238957783423223,-5.595294103280745,1.8473427339492838,-1.1827360379737308,3.7104948223767003,0.0
-1.064614514445652,0.4332791177467843,0.2882394938026367,-2.495920606637733,-1.4747963030447089,-4.351438018684171,-0.4362166927187372,-0.760660279258393,-6.554707820186674,-0.6983795651597888,3.55067783402699,4.20481563579016,1.9815552844981137,-0.6411678221235371,-2.4741490130784802,2.4764839923096105,-3.5872356831675716,2.010063737812262,11.31747485051982,-5.118357482977384,1.0
3.643037517591096,0.2846242556296007,4.472345361070662,-1.6204706144060972,0.1001273474601807,0.7303749164057731,0.9167790801869451,-2.4162417874758497,-4.143674661589093,-2.3488821307828154,-4.256550096231564,0.7888656521474684,1.4521677826011485,-1.1519010194092738,3.6653972676053397,4.1710273702767235,5.236353868723958,3.9881789352675345,6.3374907140952805,2.3235564198535448,0.0
-2.1373002190242296,2.1291200790599643,-2.8016624903773018,-4.938173162363012,2.279524434363482,2.0011552398620958,0.4742230287763176,2.2038014696337207,-1.4987503934512647,0.16488467339288582,-4.123499885695079,3.120225266858878,1.2927719507970301,0.8798997914429587,-1.2716500023270179,-0.24812639741121,-3.6890114800282543,3.131648238080611,5.632556076721763,1.8431307561284287,0.0
